School ID,Name of School,Street Address,City,State,ZIP Code,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth All Grades,NWEA Math Growth Grade 3,NWEA Math Growth Grade 4,NWEA Math Growth Grade 5,NWEA Math Growth Grade 6,NWEA Math Growth Grade 7,NWEA Math Growth Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,EPAS Growth Percentile,EXPLORE Growth Percentile Grade 9,Plan Growth Percentile Grade 10,ACT Growth Percentile Grade 11,EPAS Attainment Percentile,EXPLORE Attainment Percentile Grade 9,PLAN Attainment Percentile Grade 10,Grade ACT Attainment Percentile Grade 11,EXPLORE Spring 2013 Average Grade 9,EXPLORE Spring 2013 Average Grade 10,EXPLORE Fall 2011 Average Grade 9,PLAN Fall 2012 Average Grade 10,ACT Spring 2013 Average Grade 11,Freshmen-on-Track Rate Percentage 2013,Freshmen-on-Track Rate Percentage 2012,4-Year Graduation Rate Percentage 2013,4-Year Graduation Rate Percentage 2012,5-Year Graduation Rate Percentage 2013,5-Year Graduation Rate Percentage 2012,College Enrollment Rate Percentage 2013,College Enrollment Rate Percentage 2012,College Persistence Rate Percentage 2013,College Persistence Rate Percentage 2012,Suspensions Per 100 2013,Suspensions Per 100 2012,Percentage of Misconducts Resulting in Suspension 2013,Percentage of Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspensions 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Gr3-8 On-Track Percentage 2013,One-Year DropOut Rate Percentage 2013,One-Year DropOut Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Zip Codes
610529,Ogden International High School,1250 W Erie St,Chicago,IL,60622,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,72.1,54.6,STRONG,NEUTRAL,STRONG,WEAK,NEUTRAL,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,41.0,1.0,58.0,41.0,62.0,36.0,30.0,17.4,16.4,14.7,16.1,17.8,96.7,91.7,65.0,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.4,24.4,43.0,50.8,2.2,2.5,91.4,92.0,94.8,95.3,-1.0,3.3,5.3,1167748.1,1904529.595,41.8935757,-87.65936676,"{'latitude': '-87.65936676', 'longitude': '41.8935757'}",Not Available
609729,Carl Schurz High School,3601 N Milwaukee Ave,Chicago,IL,60641,LEVEL 3,ON PROBATION,10.0,NOT YET ORGANIZED,52.2,69.5,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,STRONG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.0,59.0,13.0,42.0,15.0,16.0,18.0,12.0,14.1,14.9,13.2,14.6,15.4,63.6,66.0,62.1,64.0,69.8,64.6,47.3,40.9,62.7,62.6,33.8,64.1,54.8,87.1,2.3,1.7,82.0,82.0,95.1,95.2,-1.0,2.6,4.8,1146851.198,1923627.843,41.94640794,-87.73562542,"{'latitude': '-87.73562542', 'longitude': '41.94640794'}",Not Available
609682,Ellen H Richards Career Academy High School,5009 S Laflin St,Chicago,IL,60609,LEVEL 3,ON PROBATION,18.0,NOT YET ORGANIZED,61.1,89.2,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,68.0,0.0,79.0,8.0,8.0,8.0,8.0,13.2,13.5,12.6,14.2,14.6,74.0,80.0,62.0,60.1,69.0,64.8,41.4,51.6,64.3,69.1,64.7,18.7,53.5,36.5,3.4,6.0,79.1,85.8,93.9,95.3,-1.0,6.8,0.4,1167224.006,1871465.305,41.80285552,-87.66224052,"{'latitude': '-87.66224052', 'longitude': '41.80285552'}",Not Available
609674,Chicago Vocational Career Academy High School,2100 E 87th St,Chicago,IL,60617,LEVEL 2,ON PROBATION,12.0,MODERATELY ORGANIZED,70.8,76.7,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,STRONG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,88.0,8.0,34.0,9.0,11.0,8.0,8.0,13.8,13.6,12.7,13.9,14.7,83.5,71.7,63.3,50.3,56.6,55.2,43.9,60.9,59.2,60.2,37.3,52.9,30.8,47.6,3.7,3.8,83.8,80.4,95.2,94.3,-1.0,4.0,3.2,1191700.593,1847743.551,41.73720173,-87.57324389,"{'latitude': '-87.57324389', 'longitude': '41.73720173'}",Not Available
400033,Chicago Intl Charter - Longwood,1309 W 95th St,Chicago,IL,60643,LEVEL 3,NOT APPLICABLE,-1.0,NOT YET ORGANIZED,87.4,85.0,VERY WEAK,VERY WEAK,WEAK,VERY WEAK,VERY WEAK,VERY WEAK,VERY WEAK,VERY WEAK,VERY WEAK,NOT CERTIFIED,INCOMPLETE DATA,0.0,3.0,12.0,21.0,3.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,0.0,0.0,20.0,-1.0,24.0,45.0,33.0,16.0,8.0,12.0,9.0,-1.0,11.0,25.0,16.0,16.0,2.0,7.0,70.0,68.0,5.0,92.0,12.0,8.0,13.0,15.0,13.4,14.4,13.9,14.8,16.0,83.15,-1.0,77.0,67.5,74.4,63.7,74.6,65.4,69.6,67.1,17.0,1.5,45.15,-1.0,2.9,-1.0,90.0,94.9,94.8,95.3,-1.0,5.1,4.1,1169220.732,1841722.314,41.72119388,-87.65577682,"{'latitude': '-87.65577682', 'longitude': '41.72119388'}",Not Available
400104,Instituto Health Sciences Career Academy HS,2520 S Western Ave,Chicago,IL,60608,LEVEL 2,NOT APPLICABLE,-1.0,NOT YET ORGANIZED,0.0,51.2,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,59.0,3.0,5.0,26.0,28.0,27.0,22.0,15.1,15.6,14.3,15.7,16.7,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,14.8,16.0,75.7,-1.0,4.0,-1.0,87.8,92.4,94.8,95.3,-1.0,2.1,0.9,1160731.056,1887121.078,41.84595344,-87.68562033,"{'latitude': '-87.68562033', 'longitude': '41.84595344'}",Not Available
609712,Emil G Hirsch Metropolitan High School,7740 S Ingleside Ave,Chicago,IL,60619,LEVEL 3,ON PROBATION,6.0,NOT YET ORGANIZED,86.0,65.2,WEAK,WEAK,WEAK,VERY WEAK,VERY WEAK,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5.0,0.0,42.0,3.0,1.0,4.0,5.0,11.6,12.7,11.2,13.0,13.7,56.9,71.6,36.7,48.5,52.5,45.8,46.7,55.6,52.2,63.0,94.0,61.3,48.6,23.3,3.4,4.1,65.7,80.7,91.9,93.9,-1.0,19.8,11.2,1183865.127,1853710.216,41.7537612,-87.60176452,"{'latitude': '-87.60176452', 'longitude': '41.7537612'}",Not Available
609719,Lake View High School,4015 N Ashland Ave,Chicago,IL,60613,LEVEL 2,NOT ON PROBATION,-1.0,NOT YET ORGANIZED,68.7,54.5,WEAK,NEUTRAL,NEUTRAL,WEAK,VERY WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.0,68.0,29.0,42.0,38.0,36.0,46.0,34.0,15.8,17.3,15.9,16.9,18.1,84.0,92.0,86.0,80.4,85.8,83.2,66.3,65.8,71.2,69.5,25.0,24.3,86.6,77.3,2.7,2.3,88.3,88.7,95.9,96.2,-1.0,2.3,1.8,1164975.217,1926813.581,41.95478361,-87.66891643,"{'latitude': '-87.66891643', 'longitude': '41.95478361'}",Not Available
609764,Benito Juarez Community Academy High School,2150 S Laflin St,Chicago,IL,60608,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,90.2,94.0,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,76.0,20.0,73.0,23.0,26.0,25.0,19.0,15.0,15.6,14.1,15.3,16.3,88.2,84.0,71.6,59.5,69.3,68.8,41.0,44.7,61.5,70.8,22.7,22.9,90.4,62.4,3.0,4.2,89.2,87.2,95.4,96.0,-1.0,4.5,5.5,1166665.696,1889615.348,41.85267306,-87.66376931,"{'latitude': '-87.66376931', 'longitude': '41.85267306'}",Not Available
609705,Christian Fenger Academy High School,11220 S Wallace St,Chicago,IL,60628,LEVEL 3,ON PROBATION,18.0,MODERATELY ORGANIZED,76.3,95.7,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,12.0,0.0,2.0,5.0,4.0,8.0,6.0,12.6,13.6,12.2,14.0,14.3,82.6,71.9,46.1,47.1,51.1,45.1,38.3,45.2,44.0,50.0,123.2,93.5,20.7,21.6,4.5,4.4,80.3,77.9,94.6,95.1,-1.0,4.3,16.5,1174272.711,1830372.91,41.68993885,-87.63760833,"{'latitude': '-87.63760833', 'longitude': '41.68993885'}",Not Available
400144,YCCS-Westside Holistic Leadership Academy HS,4909 W Division St,Chicago,IL,60651,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,13.9,100.0,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,68.0,8.0,84.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.6,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,76.2,89.4,94.8,95.3,-1.0,45.9,4.4,1143364.575,1907498.105,41.9022123,-87.74884541,"{'latitude': '-87.74884541', 'longitude': '41.9022123'}",Not Available
610381,Bronzeville Scholastic Academy High School,4934 S Wabash Ave,Chicago,IL,60615,LEVEL 3,ON PROBATION,5.0,ORGANIZED,50.8,83.9,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NEUTRAL,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,76.0,39.0,11.0,21.0,17.0,35.0,16.0,14.5,16.4,13.8,15.4,16.1,76.9,69.3,78.1,85.1,89.6,72.3,67.5,72.9,75.3,67.8,78.4,43.4,56.5,43.9,3.1,2.9,88.1,91.8,94.0,94.6,-1.0,2.0,4.1,1177513.255,1872170.444,41.80456384,-87.62448408,"{'latitude': '-87.62448408', 'longitude': '41.80456384'}",Not Available
609724,Stephen T Mather High School,5835 N Lincoln Ave,Chicago,IL,60659,LEVEL 1,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,65.3,74.6,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,HEALTHY SCHOOLS CERTIFIED,EXCELLING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.0,50.0,3.0,66.0,29.0,31.0,28.0,26.0,15.2,15.8,14.8,15.5,17.0,71.5,63.1,61.2,59.4,66.6,60.9,57.7,64.9,69.7,70.4,28.3,23.4,89.8,91.5,2.4,2.8,87.5,88.7,95.3,96.4,-1.0,0.1,6.7,1155766.152,1938701.409,41.9875954,-87.70244871,"{'latitude': '-87.70244871', 'longitude': '41.9875954'}",Not Available
609750,Simpson Academy High School for Young Women,1321 S Paulina St,Chicago,IL,60608,LEVEL 2,NOT ON PROBATION,-1.0,MODERATELY ORGANIZED,63.2,73.3,WEAK,STRONG,STRONG,WEAK,NEUTRAL,STRONG,STRONG,NEUTRAL,VERY STRONG,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,68.0,8.0,27.0,11.0,22.0,19.5,11.0,14.8,12.4,12.7,13.4,15.1,83.15,-1.0,15.0,18.9,70.6,68.85,52.4,41.7,64.3,67.8,43.5,64.1,35.1,-1.0,2.6,-1.0,49.1,42.5,93.6,95.2,-1.0,32.5,39.6,1165293.234,1893869.395,41.86437581,-87.66868579,"{'latitude': '-87.66868579', 'longitude': '41.86437581'}",Not Available
609756,Marie Sklodowska Curie Metropolitan High School,4959 S Archer Ave,Chicago,IL,60632,LEVEL 2,ON PROBATION,5.0,NOT YET ORGANIZED,69.5,61.5,WEAK,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.0,59.0,8.0,66.0,31.0,33.0,34.0,26.0,15.4,16.2,14.2,15.2,17.3,72.9,65.2,68.8,70.6,78.5,76.8,58.8,61.4,81.1,78.5,12.7,28.1,31.9,35.9,2.1,2.8,87.9,83.1,94.2,95.2,-1.0,0.8,2.9,1150928.132,1871413.203,41.80304615,-87.72200673,"{'latitude': '-87.72200673', 'longitude': '41.80304615'}",Not Available
400015,ASPIRA Charter - Mirta Ramirez Computer Science,1711 N California Ave,Chicago,IL,60647,LEVEL 3,NOT APPLICABLE,-1.0,NOT YET ORGANIZED,90.4,78.6,VERY WEAK,NEUTRAL,WEAK,VERY WEAK,VERY WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,41.0,29.0,42.0,11.0,13.0,12.0,11.0,13.6,14.4,13.2,13.8,14.9,83.15,-1.0,55.8,65.2,70.4,78.8,35.9,38.0,54.8,47.7,26.6,1.5,58.7,-1.0,2.6,-1.0,85.5,87.7,94.8,95.3,-1.0,6.2,4.8,1157476.303,1911358.897,41.9125311,-87.69690545,"{'latitude': '-87.69690545', 'longitude': '41.9125311'}",Not Available
609680,Walter Payton College Preparatory High School,1034 N Wells St,Chicago,IL,60610,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,70.4,86.7,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,NEUTRAL,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,59.0,5.0,42.0,99.0,99.0,99.0,99.0,22.2,24.1,21.8,23.7,29.3,97.6,92.3,90.7,90.6,91.3,90.9,87.4,83.9,95.3,98.6,1.4,1.5,44.4,34.3,3.4,4.1,92.2,93.9,95.7,96.2,-1.0,0.5,1.9,1174484.638,1907490.082,41.90155157,-87.63453744,"{'latitude': '-87.63453744', 'longitude': '41.90155157'}",Not Available
610502,Marine Military Math and Science Academy,145 S Campbell Ave,Chicago,IL,60612,LEVEL 2,NOT ON PROBATION,-1.0,NOT YET ORGANIZED,96.2,100.0,WEAK,WEAK,NEUTRAL,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,97.0,3.0,92.0,33.0,38.0,28.0,32.0,16.1,15.9,14.9,15.7,17.9,95.1,89.9,66.0,73.9,76.5,78.2,55.8,58.4,72.9,67.8,34.5,34.5,13.1,37.3,2.9,2.2,92.1,91.5,94.7,95.2,-1.0,0.0,0.8,1159815.389,1899102.492,41.87885054,-87.68865058,"{'latitude': '-87.68865058', 'longitude': '41.87885054'}",Not Available
400093,Chicago Talent Development HS,2245 W Jackson Blvd,Chicago,IL,60612,LEVEL 3,NOT APPLICABLE,-1.0,PARTIALLY ORGANIZED,53.7,69.0,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5.0,8.0,16.0,8.0,8.0,12.0,5.0,13.4,14.3,12.6,14.5,14.1,83.15,-1.0,56.3,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.8,91.1,94.8,95.3,-1.0,1.4,3.9,1161290.138,1898611.918,41.87747384,-87.68324922,"{'latitude': '-87.68324922', 'longitude': '41.87747384'}",Not Available
610391,Robert Lindblom Math & Science Academy HS,6130 S Wolcott Ave,Chicago,IL,60636,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,66.7,88.4,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,PENDING CERTIFICATION,EXCELLING,56.0,-1.0,-1.0,-1.0,-1.0,75.0,14.0,10.0,-1.0,-1.0,-1.0,-1.0,1.0,91.0,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,93.0,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,99.0,70.0,88.0,39.0,50.0,86.0,90.0,79.0,87.0,19.9,19.7,18.5,19.6,23.4,96.6,84.5,72.9,71.9,79.8,78.9,84.3,84.0,88.6,81.0,4.8,4.0,87.5,92.7,4.4,4.7,93.3,94.1,96.0,96.3,69.5,1.0,4.1,1164703.614,1863861.294,41.7820428,-87.67169858,"{'latitude': '-87.67169858', 'longitude': '41.7820428'}",Not Available
609728,Theodore Roosevelt High School,3436 W Wilson Ave,Chicago,IL,60625,LEVEL 2,ON PROBATION,10.0,PARTIALLY ORGANIZED,57.8,62.8,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,83.0,20.0,42.0,18.0,24.0,18.0,15.0,14.7,14.8,13.8,15.2,15.6,69.3,61.3,41.7,51.4,58.6,54.2,47.5,44.9,62.5,75.4,23.0,27.3,86.2,93.6,2.2,3.1,85.7,85.0,94.9,95.8,-1.0,1.2,7.5,1152459.778,1930390.229,41.96485522,-87.71483051,"{'latitude': '-87.71483051', 'longitude': '41.96485522'}",Not Available
609740,Wells Community Academy High School,936 N Ashland Ave,Chicago,IL,60622,LEVEL 3,ON PROBATION,1.0,ORGANIZED,92.0,85.2,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,STRONG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,42.0,8.0,10.0,7.0,8.0,13.4,13.6,12.4,13.7,14.8,78.5,69.0,54.1,50.4,54.7,54.1,43.3,35.7,53.4,63.4,89.5,70.3,56.0,72.8,2.0,2.5,80.3,81.3,95.2,96.3,-1.0,14.6,11.9,1165512.916,1906490.72,41.89900506,-87.66751989,"{'latitude': '-87.66751989', 'longitude': '41.89900506'}",Not Available
609783,Nancy B Jefferson Alternative High School,1100 S Hamilton Ave,Chicago,IL,60612,LEVEL 2,NOT ON PROBATION,-1.0,NOT YET ORGANIZED,38.2,75.6,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,10.9,15.0,16.05,83.15,-1.0,0.4,0.7,70.6,68.85,53.7,56.6,64.3,67.8,4.7,1.5,52.4,-1.0,3.5,-1.0,93.3,99.8,91.7,92.5,23.8,3.3,4.4,1162078.352,1895095.469,41.86780796,-87.68045332,"{'latitude': '-87.68045332', 'longitude': '41.86780796'}",Not Available
